date,timestamp,update_timestamp,forecast_date,forecast_timestamp,forecast_summary,forecast_text,forecast_code,wind_speed_high,wind_speed_low,wind_direction,relative_humidity_high,relative_humidity_low,temperature_high,temperature_low
2022-05-05,2022-05-05T17:09:00+08:00,2022-05-05T17:32:12+08:00,2022-05-08,2022-05-08T00:00:00+08:00,Early hours and pre-dawn thundery showers,Thundery Showers,TL,20.0,10.0,S,95.0,60.0,33.0,23.0
2022-05-05,2022-05-05T17:09:00+08:00,2022-05-05T17:32:12+08:00,2022-05-09,2022-05-09T00:00:00+08:00,Early hours and pre-dawn thundery showers,Thundery Showers,TL,20.0,10.0,SSE,95.0,60.0,33.0,23.0
2022-05-06,2022-05-06T05:26:00+08:00,2022-05-06T06:02:12+08:00,2022-05-07,2022-05-07T00:00:00+08:00,Early hours and pre-dawn thundery showers ,Thundery Showers,TL,20.0,10.0,S,95.0,60.0,33.0,23.0
2022-05-06,2022-05-06T05:26:00+08:00,2022-05-06T06:02:12+08:00,2022-05-08,2022-05-08T00:00:00+08:00,Early hours and pre-dawn thundery showers ,Thundery Showers,TL,20.0,10.0,S,95.0,60.0,33.0,23.0
2022-05-06,2022-05-06T05:26:00+08:00,2022-05-06T06:02:12+08:00,2022-05-09,2022-05-09T00:00:00+08:00,Early hours and pre-dawn thundery showers,Thundery Showers,TL,20.0,10.0,SSE,95.0,60.0,33.0,23.0
2022-05-06,2022-05-06T05:26:00+08:00,2022-05-06T06:02:12+08:00,2022-05-10,2022-05-10T00:00:00+08:00,Early hours and pre-dawn thundery showers,Thundery Showers,TL,20.0,10.0,S,95.0,60.0,33.0,23.0
2022-05-06,2022-05-06T08:14:00+08:00,2022-05-06T08:32:12+08:00,2022-05-07,2022-05-07T00:00:00+08:00,Early hours and pre-dawn hours thundery showers ,Thundery Showers,TL,20.0,10.0,S,95.0,60.0,33.0,23.0
2022-05-06,2022-05-06T08:14:00+08:00,2022-05-06T08:32:12+08:00,2022-05-08,2022-05-08T00:00:00+08:00,Early hours and pre-dawn hours thundery showers ,Thundery Showers,TL,20.0,10.0,S,95.0,60.0,33.0,30.0
2022-05-06,2022-05-06T08:14:00+08:00,2022-05-06T08:32:12+08:00,2022-05-09,2022-05-09T00:00:00+08:00,Early hours and pre-dawn hours thundery showers,Thundery Showers,TL,20.0,10.0,SSE,95.0,60.0,33.0,23.0
2022-05-06,2022-05-06T08:14:00+08:00,2022-05-06T08:32:12+08:00,2022-05-10,2022-05-10T00:00:00+08:00,Early hours and pre-dawn hours thundery showers,Thundery Showers,TL,20.0,10.0,S,95.0,60.0,33.0,23.0
2022-05-06,2022-05-06T16:47:00+08:00,2022-05-06T17:02:12+08:00,2022-05-07,2022-05-07T00:00:00+08:00,Early hours and pre-dawn hours thundery showers ,Thundery Showers,TL,20.0,10.0,S,95.0,60.0,33.0,23.0
2022-05-06,2022-05-06T16:47:00+08:00,2022-05-06T17:02:12+08:00,2022-05-08,2022-05-08T00:00:00+08:00,Early hours and pre-dawn hours thundery showers ,Thundery Showers,TL,20.0,10.0,S,95.0,60.0,33.0,23.0
2022-05-06,2022-05-06T16:47:00+08:00,2022-05-06T17:02:12+08:00,2022-05-09,2022-05-09T00:00:00+08:00,Early hours and pre-dawn hours thundery showers,Thundery Showers,TL,20.0,10.0,SSE,95.0,60.0,34.0,23.0
2022-05-06,2022-05-06T16:47:00+08:00,2022-05-06T17:02:12+08:00,2022-05-10,2022-05-10T00:00:00+08:00,Early hours and pre-dawn hours thundery showers,Thundery Showers,TL,20.0,10.0,S,95.0,60.0,33.0,23.0
2022-05-06,2022-05-06T16:56:00+08:00,2022-05-06T17:32:12+08:00,2022-05-07,2022-05-07T00:00:00+08:00,Late morning and early afternoon thundery showers.,Thundery Showers,TL,25.0,10.0,SSE,95.0,55.0,34.0,24.0
2022-05-06,2022-05-06T16:56:00+08:00,2022-05-06T17:32:12+08:00,2022-05-08,2022-05-08T00:00:00+08:00,Early hours and pre-dawn hours thundery showers.,Thundery Showers,TL,25.0,10.0,SE,95.0,55.0,34.0,23.0
2022-05-06,2022-05-06T16:56:00+08:00,2022-05-06T17:32:12+08:00,2022-05-09,2022-05-09T00:00:00+08:00,Early hours and pre-dawn hours thundery showers.,Thundery Showers,TL,20.0,10.0,SE,95.0,55.0,34.0,23.0
2022-05-06,2022-05-06T16:56:00+08:00,2022-05-06T17:32:12+08:00,2022-05-10,2022-05-10T00:00:00+08:00,Late morning and early afternoon thundery showers.,Thundery Showers,TL,20.0,10.0,SSE,95.0,55.0,34.0,24.0
2022-05-07,2022-05-07T05:23:00+08:00,2022-05-07T06:02:12+08:00,2022-05-08,2022-05-08T00:00:00+08:00,Early hours and pre-dawn thundery showers,Thundery Showers,TL,25.0,10.0,SE,95.0,55.0,34.0,23.0
2022-05-07,2022-05-07T05:23:00+08:00,2022-05-07T06:02:12+08:00,2022-05-09,2022-05-09T00:00:00+08:00,Early hours and pre-dawn thundery showers,Thundery Showers,TL,20.0,10.0,SE,95.0,55.0,34.0,23.0
2022-05-07,2022-05-07T05:23:00+08:00,2022-05-07T06:02:12+08:00,2022-05-10,2022-05-10T00:00:00+08:00,Late morning and early afternoon thundery showers,Thundery Showers,TL,20.0,10.0,SSE,95.0,55.0,34.0,24.0
2022-05-07,2022-05-07T05:23:00+08:00,2022-05-07T06:02:12+08:00,2022-05-11,2022-05-11T00:00:00+08:00,Late morning and early afternoon thundery showers,Thundery Showers,TL,20.0,10.0,SSE,95.0,55.0,34.0,24.0
2022-05-07,2022-05-07T17:35:00+08:00,2022-05-07T18:02:12+08:00,2022-05-08,2022-05-08T00:00:00+08:00,Pre-dawn and early morning thundery showers,Thundery Showers,TL,25.0,10.0,SSE,95.0,55.0,34.0,23.0
2022-05-07,2022-05-07T17:35:00+08:00,2022-05-07T18:02:12+08:00,2022-05-09,2022-05-09T00:00:00+08:00,Pre-dawn and early morning thundery showers,Thundery Showers,TL,20.0,10.0,SE,95.0,55.0,34.0,23.0
2022-05-07,2022-05-07T17:35:00+08:00,2022-05-07T18:02:12+08:00,2022-05-10,2022-05-10T00:00:00+08:00,Late morning and early afternoon thundery showers,Thundery Showers,TL,20.0,10.0,SSE,95.0,55.0,33.0,24.0
2022-05-07,2022-05-07T17:35:00+08:00,2022-05-07T18:02:12+08:00,2022-05-11,2022-05-11T00:00:00+08:00,Late morning and early afternoon thundery showers,Thundery Showers,TL,20.0,10.0,SSW,95.0,55.0,33.0,24.0
2022-05-08,2022-05-08T04:53:00+08:00,2022-05-08T05:32:12+08:00,2022-05-09,2022-05-09T00:00:00+08:00,Pre-dawn and early morning thundery showers,Thundery Showers,TL,20.0,10.0,SE,95.0,55.0,34.0,23.0
2022-05-08,2022-05-08T04:53:00+08:00,2022-05-08T05:32:12+08:00,2022-05-10,2022-05-10T00:00:00+08:00,Late morning and early afternoon thundery showers,Thundery Showers,TL,20.0,10.0,SSE,95.0,55.0,33.0,24.0
2022-05-08,2022-05-08T04:53:00+08:00,2022-05-08T05:32:12+08:00,2022-05-11,2022-05-11T00:00:00+08:00,Late morning and early afternoon thundery showers,Thundery Showers,TL,20.0,10.0,SSW,95.0,55.0,33.0,24.0
2022-05-08,2022-05-08T04:53:00+08:00,2022-05-08T05:32:12+08:00,2022-05-12,2022-05-12T00:00:00+08:00,Late morning and early afternoon thundery showers,Thundery Showers,TL,20.0,10.0,W,95.0,55.0,33.0,23.0
2022-05-08,2022-05-08T17:01:00+08:00,2022-05-08T17:32:12+08:00,2022-05-09,2022-05-09T00:00:00+08:00,Late morning and early afternoon thundery showers,Thundery Showers,TL,20.0,10.0,S,95.0,60.0,33.0,23.0
2022-05-08,2022-05-08T17:01:00+08:00,2022-05-08T17:32:12+08:00,2022-05-10,2022-05-10T00:00:00+08:00,Late morning and early afternoon thundery showers,Thundery Showers,TL,20.0,10.0,SW,95.0,60.0,33.0,24.0
2022-05-08,2022-05-08T17:01:00+08:00,2022-05-08T17:32:12+08:00,2022-05-11,2022-05-11T00:00:00+08:00,Late morning and early afternoon thundery showers,Thundery Showers,TL,20.0,10.0,SW,95.0,60.0,33.0,24.0
2022-05-08,2022-05-08T17:01:00+08:00,2022-05-08T17:32:12+08:00,2022-05-12,2022-05-12T00:00:00+08:00,Late morning and early afternoon thundery showers,Thundery Showers,TL,20.0,10.0,W,95.0,60.0,33.0,23.0
2022-05-09,2022-05-09T04:38:00+08:00,2022-05-09T05:02:12+08:00,2022-05-10,2022-05-10T00:00:00+08:00,Late morning and early afternoon thundery showers,Thundery Showers,TL,20.0,10.0,SW,95.0,60.0,33.0,24.0
2022-05-09,2022-05-09T04:38:00+08:00,2022-05-09T05:02:12+08:00,2022-05-11,2022-05-11T00:00:00+08:00,Late morning and early afternoon thundery showers,Thundery Showers,TL,20.0,10.0,SW,95.0,60.0,33.0,24.0
2022-05-09,2022-05-09T04:38:00+08:00,2022-05-09T05:02:12+08:00,2022-05-12,2022-05-12T00:00:00+08:00,Late morning and early afternoon thundery showers,Thundery Showers,TL,20.0,10.0,W,95.0,60.0,33.0,23.0
2022-05-09,2022-05-09T04:38:00+08:00,2022-05-09T05:02:12+08:00,2022-05-13,2022-05-13T00:00:00+08:00,Late morning and early afternoon thundery showers,Thundery Showers,TL,20.0,10.0,S,95.0,60.0,33.0,23.0
2022-05-09,2022-05-09T17:16:00+08:00,2022-05-09T17:32:12+08:00,2022-05-10,2022-05-10T00:00:00+08:00,Early afternoon thundery showers,Thundery Showers,TL,20.0,10.0,SSE,95.0,60.0,34.0,26.0
2022-05-09,2022-05-09T17:16:00+08:00,2022-05-09T17:32:12+08:00,2022-05-11,2022-05-11T00:00:00+08:00,Late morning and early afternoon thundery showers,Thundery Showers,TL,20.0,10.0,SSE,95.0,60.0,33.0,24.0
2022-05-09,2022-05-09T17:16:00+08:00,2022-05-09T17:32:12+08:00,2022-05-12,2022-05-12T00:00:00+08:00,Morning thundery showers,Thundery Showers,TL,20.0,10.0,SW,95.0,60.0,33.0,23.0
2022-05-09,2022-05-09T17:16:00+08:00,2022-05-09T17:32:12+08:00,2022-05-13,2022-05-13T00:00:00+08:00,Late morning and early afternoon thundery showers,Thundery Showers,TL,20.0,10.0,S,95.0,60.0,33.0,24.0
2022-05-10,2022-05-10T05:31:00+08:00,2022-05-10T06:02:12+08:00,2022-05-11,2022-05-11T00:00:00+08:00,Late morning and early afternoon thundery showers,Thundery Showers,TL,20.0,10.0,SSE,95.0,60.0,33.0,24.0
2022-05-10,2022-05-10T05:31:00+08:00,2022-05-10T06:02:12+08:00,2022-05-12,2022-05-12T00:00:00+08:00,Morning thundery showers,Thundery Showers,TL,20.0,10.0,SW,95.0,60.0,33.0,23.0
2022-05-10,2022-05-10T05:31:00+08:00,2022-05-10T06:02:12+08:00,2022-05-13,2022-05-13T00:00:00+08:00,Late morning and early afternoon thundery showers,Thundery Showers,TL,20.0,10.0,S,95.0,60.0,33.0,24.0
2022-05-10,2022-05-10T05:31:00+08:00,2022-05-10T06:02:12+08:00,2022-05-14,2022-05-14T00:00:00+08:00,Late morning and early afternoon thundery showers,Thundery Showers,TL,20.0,10.0,S,95.0,60.0,33.0,24.0
2022-05-10,2022-05-10T17:13:00+08:00,2022-05-10T17:32:12+08:00,2022-05-11,2022-05-11T00:00:00+08:00,Pre-dawn and early morning thundery showers,Thundery Showers,TL,20.0,10.0,SSE,95.0,55.0,33.0,24.0
2022-05-10,2022-05-10T17:13:00+08:00,2022-05-10T17:32:12+08:00,2022-05-12,2022-05-12T00:00:00+08:00,Pre-dawn and early morning thundery showers,Thundery Showers,TL,25.0,10.0,SW,95.0,55.0,33.0,23.0
2022-05-10,2022-05-10T17:13:00+08:00,2022-05-10T17:32:12+08:00,2022-05-13,2022-05-13T00:00:00+08:00,Late morning and early afternoon thundery showers,Thundery Showers,TL,20.0,10.0,SW,95.0,55.0,33.0,24.0
2022-05-10,2022-05-10T17:13:00+08:00,2022-05-10T17:32:12+08:00,2022-05-14,2022-05-14T00:00:00+08:00,Late morning and early afternoon thundery showers,Thundery Showers,TL,25.0,10.0,SW,95.0,55.0,33.0,24.0
2022-05-10,2022-05-10T17:44:00+08:00,2022-05-10T18:02:12+08:00,2022-05-11,2022-05-11T00:00:00+08:00,Pre-dawn and early morning thundery showers,Thundery Showers,TL,20.0,10.0,SSE,95.0,55.0,34.0,24.0
2022-05-10,2022-05-10T17:44:00+08:00,2022-05-10T18:02:12+08:00,2022-05-12,2022-05-12T00:00:00+08:00,Pre-dawn and early morning thundery showers,Thundery Showers,TL,25.0,10.0,SW,95.0,55.0,33.0,23.0
2022-05-10,2022-05-10T17:44:00+08:00,2022-05-10T18:02:12+08:00,2022-05-13,2022-05-13T00:00:00+08:00,Late morning and early afternoon thundery showers,Thundery Showers,TL,20.0,10.0,SW,95.0,55.0,33.0,24.0
2022-05-10,2022-05-10T17:44:00+08:00,2022-05-10T18:02:12+08:00,2022-05-14,2022-05-14T00:00:00+08:00,Late morning and early afternoon thundery showers,Thundery Showers,TL,25.0,10.0,SW,95.0,55.0,33.0,24.0
2022-05-11,2022-05-11T05:03:00+08:00,2022-05-11T05:32:11+08:00,2022-05-12,2022-05-12T00:00:00+08:00,Pre-dawn and early morning thundery showers,Thundery Showers,TL,25.0,10.0,SW,95.0,55.0,33.0,23.0
2022-05-11,2022-05-11T05:03:00+08:00,2022-05-11T05:32:11+08:00,2022-05-13,2022-05-13T00:00:00+08:00,Late morning and early afternoon thundery showers,Thundery Showers,TL,20.0,10.0,SW,95.0,55.0,33.0,24.0
2022-05-11,2022-05-11T05:03:00+08:00,2022-05-11T05:32:11+08:00,2022-05-14,2022-05-14T00:00:00+08:00,Late morning and early afternoon thundery showers,Thundery Showers,TL,25.0,10.0,SW,95.0,55.0,33.0,24.0
2022-05-11,2022-05-11T05:03:00+08:00,2022-05-11T05:32:11+08:00,2022-05-15,2022-05-15T00:00:00+08:00,Pre-dawn and early morning thundery showers,Thundery Showers,TL,25.0,10.0,SSW,95.0,55.0,33.0,23.0
2022-05-11,2022-05-11T17:31:00+08:00,2022-05-11T18:02:12+08:00,2022-05-12,2022-05-12T00:00:00+08:00,Partly cloudy,Partly Cloudy (Day),PC,20.0,10.0,SW,90.0,55.0,34.0,24.0
2022-05-11,2022-05-11T17:31:00+08:00,2022-05-11T18:02:12+08:00,2022-05-13,2022-05-13T00:00:00+08:00,Late morning and early afternoon thundery showers,Thundery Showers,TL,15.0,5.0,VARIABLE,95.0,55.0,34.0,24.0
2022-05-11,2022-05-11T17:31:00+08:00,2022-05-11T18:02:12+08:00,2022-05-14,2022-05-14T00:00:00+08:00,Late morning and early afternoon thundery showers,Thundery Showers,TL,20.0,10.0,S,95.0,55.0,34.0,24.0
2022-05-11,2022-05-11T17:31:00+08:00,2022-05-11T18:02:12+08:00,2022-05-15,2022-05-15T00:00:00+08:00,Morning thundery showers,Thundery Showers,TL,25.0,10.0,SSW,95.0,55.0,34.0,24.0
2022-05-12,2022-05-12T05:20:00+08:00,2022-05-12T05:32:12+08:00,2022-05-13,2022-05-13T00:00:00+08:00,Late morning and early afternoon thundery showers,Thundery Showers,TL,15.0,5.0,VARIABLE,95.0,55.0,34.0,24.0
2022-05-12,2022-05-12T05:20:00+08:00,2022-05-12T05:32:12+08:00,2022-05-14,2022-05-14T00:00:00+08:00,Late morning and early afternoon thundery showers,Thundery Showers,TL,20.0,10.0,S,95.0,55.0,34.0,24.0
2022-05-12,2022-05-12T05:20:00+08:00,2022-05-12T05:32:12+08:00,2022-05-15,2022-05-15T00:00:00+08:00,Morning thundery showers,Thundery Showers,TL,25.0,10.0,SSW,95.0,55.0,34.0,24.0
2022-05-12,2022-05-12T05:20:00+08:00,2022-05-12T05:32:12+08:00,2022-05-16,2022-05-16T00:00:00+08:00,Afternoon thundery showers,Thundery Showers,TL,20.0,10.0,SSW,95.0,55.0,34.0,24.0
2022-05-12,2022-05-12T17:06:00+08:00,2022-05-12T17:32:12+08:00,2022-05-13,2022-05-13T00:00:00+08:00,Fair and warm,Fair & Warm,FW,20.0,10.0,W,85.0,55.0,35.0,26.0
2022-05-12,2022-05-12T17:06:00+08:00,2022-05-12T17:32:12+08:00,2022-05-14,2022-05-14T00:00:00+08:00,Fair and warm,Fair & Warm,FW,20.0,10.0,S,85.0,55.0,35.0,26.0
2022-05-12,2022-05-12T17:06:00+08:00,2022-05-12T17:32:12+08:00,2022-05-15,2022-05-15T00:00:00+08:00,Morning thundery showers,Thundery Showers,TL,20.0,10.0,SSW,90.0,60.0,34.0,24.0
2022-05-12,2022-05-12T17:06:00+08:00,2022-05-12T17:32:12+08:00,2022-05-16,2022-05-16T00:00:00+08:00,Pre-dawn hours and early morning thundery showers.,Thundery Showers,TL,20.0,10.0,SSW,90.0,60.0,34.0,24.0
2022-05-12,2022-05-12T23:04:00+08:00,2022-05-12T23:32:11+08:00,2022-05-13,2022-05-13T00:00:00+08:00,Fair and warm,Fair & Warm,FW,15.0,5.0,VARIABLE,85.0,55.0,35.0,26.0
2022-05-12,2022-05-12T23:04:00+08:00,2022-05-12T23:32:11+08:00,2022-05-14,2022-05-14T00:00:00+08:00,Fair and warm,Fair & Warm,FW,20.0,10.0,S,85.0,55.0,35.0,26.0
2022-05-12,2022-05-12T23:04:00+08:00,2022-05-12T23:32:11+08:00,2022-05-15,2022-05-15T00:00:00+08:00,Morning thundery showers,Thundery Showers,TL,20.0,10.0,SSW,90.0,60.0,34.0,24.0
2022-05-12,2022-05-12T23:04:00+08:00,2022-05-12T23:32:11+08:00,2022-05-16,2022-05-16T00:00:00+08:00,Pre-dawn hours and early morning thundery showers.,Thundery Showers,TL,20.0,10.0,SSW,90.0,60.0,34.0,24.0
2022-05-13,2022-05-13T04:45:00+08:00,2022-05-13T05:02:12+08:00,2022-05-14,2022-05-14T00:00:00+08:00,Fair and warm,Fair & Warm,FW,15.0,5.0,VARIABLE,85.0,55.0,35.0,26.0
2022-05-13,2022-05-13T04:45:00+08:00,2022-05-13T05:02:12+08:00,2022-05-15,2022-05-15T00:00:00+08:00,Fair and warm,Fair & Warm,FW,20.0,10.0,S,85.0,55.0,35.0,26.0
2022-05-13,2022-05-13T04:45:00+08:00,2022-05-13T05:02:12+08:00,2022-05-16,2022-05-16T00:00:00+08:00,Morning thundery showers,Thundery Showers,TL,20.0,10.0,SSW,90.0,60.0,34.0,24.0
2022-05-13,2022-05-13T04:45:00+08:00,2022-05-13T05:02:12+08:00,2022-05-17,2022-05-17T00:00:00+08:00,Pre-dawn hours and early morning thundery showers.,Thundery Showers,TL,20.0,10.0,SSW,90.0,60.0,34.0,24.0
2022-05-13,2022-05-13T06:46:00+08:00,2022-05-13T07:02:12+08:00,2022-05-14,2022-05-14T00:00:00+08:00,Fair and warm,Fair & Warm,FW,20.0,10.0,S,85.0,55.0,35.0,26.0
2022-05-13,2022-05-13T06:46:00+08:00,2022-05-13T07:02:12+08:00,2022-05-15,2022-05-15T00:00:00+08:00,Morning thundery showers,Thundery Showers,TL,20.0,10.0,SSW,90.0,60.0,34.0,24.0
2022-05-13,2022-05-13T06:46:00+08:00,2022-05-13T07:02:12+08:00,2022-05-16,2022-05-16T00:00:00+08:00,Pre-dawn and early morning thundery showers,Thundery Showers,TL,20.0,10.0,SSW,90.0,60.0,34.0,24.0
2022-05-13,2022-05-13T06:46:00+08:00,2022-05-13T07:02:12+08:00,2022-05-17,2022-05-17T00:00:00+08:00,Fair and warm ,Fair & Warm,FW,20.0,10.0,SW,85.0,55.0,35.0,25.0
2022-05-13,2022-05-13T17:09:00+08:00,2022-05-13T17:32:12+08:00,2022-05-14,2022-05-14T00:00:00+08:00,Fair and warm,Fair & Warm,FW,15.0,5.0,SE,85.0,55.0,35.0,26.0
2022-05-13,2022-05-13T17:09:00+08:00,2022-05-13T17:32:12+08:00,2022-05-15,2022-05-15T00:00:00+08:00,Morning thundery showers,Thundery Showers,TL,15.0,10.0,SSE,90.0,60.0,34.0,24.0
2022-05-13,2022-05-13T17:09:00+08:00,2022-05-13T17:32:12+08:00,2022-05-16,2022-05-16T00:00:00+08:00,Pre-dawn hours and early morning thundery showers,Thundery Showers,TL,20.0,10.0,SSW,90.0,60.0,34.0,24.0
2022-05-13,2022-05-13T17:09:00+08:00,2022-05-13T17:32:12+08:00,2022-05-17,2022-05-17T00:00:00+08:00,Fair and warm ,Fair & Warm,FW,15.0,10.0,SW,85.0,55.0,35.0,25.0
2022-05-14,2022-05-14T05:27:00+08:00,2022-05-14T06:02:11+08:00,2022-05-15,2022-05-15T00:00:00+08:00,Morning thundery showers,Thundery Showers,TL,15.0,10.0,SE,90.0,60.0,34.0,24.0
2022-05-14,2022-05-14T05:27:00+08:00,2022-05-14T06:02:11+08:00,2022-05-16,2022-05-16T00:00:00+08:00,Pre-dawn hours and early morning thundery showers,Thundery Showers,TL,20.0,10.0,SSE,90.0,60.0,34.0,24.0
2022-05-14,2022-05-14T05:27:00+08:00,2022-05-14T06:02:11+08:00,2022-05-17,2022-05-17T00:00:00+08:00,Fair and warm ,Fair & Warm,FW,20.0,10.0,SW,85.0,55.0,35.0,25.0
2022-05-14,2022-05-14T05:27:00+08:00,2022-05-14T06:02:11+08:00,2022-05-18,2022-05-18T00:00:00+08:00,Fair and warm ,Fair & Warm,FW,15.0,10.0,SW,85.0,55.0,35.0,25.0
2022-05-14,2022-05-14T11:35:00+08:00,2022-05-14T12:02:12+08:00,2022-05-15,2022-05-15T00:00:00+08:00,Afternoon thundery showers,Thundery Showers,TL,15.0,10.0,SE,90.0,60.0,34.0,24.0
2022-05-14,2022-05-14T11:35:00+08:00,2022-05-14T12:02:12+08:00,2022-05-16,2022-05-16T00:00:00+08:00,Pre-dawn hours and early morning thundery showers,Thundery Showers,TL,20.0,10.0,SSE,90.0,60.0,34.0,24.0
2022-05-14,2022-05-14T11:35:00+08:00,2022-05-14T12:02:12+08:00,2022-05-17,2022-05-17T00:00:00+08:00,Fair and warm ,Fair & Warm,FW,20.0,10.0,SW,85.0,55.0,35.0,25.0
2022-05-14,2022-05-14T11:35:00+08:00,2022-05-14T12:02:12+08:00,2022-05-18,2022-05-18T00:00:00+08:00,Fair and warm ,Fair & Warm,FW,15.0,10.0,SW,85.0,55.0,35.0,25.0
2022-05-14,2022-05-14T17:36:00+08:00,2022-05-14T18:02:12+08:00,2022-05-15,2022-05-15T00:00:00+08:00,Afternoon thundery showers,Thundery Showers,TL,15.0,10.0,SSE,95.0,60.0,34.0,24.0
2022-05-14,2022-05-14T17:36:00+08:00,2022-05-14T18:02:12+08:00,2022-05-16,2022-05-16T00:00:00+08:00,Pre-dawn hours and early morning thundery showers,Thundery Showers,TL,20.0,10.0,SW,95.0,60.0,34.0,23.0
2022-05-14,2022-05-14T17:36:00+08:00,2022-05-14T18:02:12+08:00,2022-05-17,2022-05-17T00:00:00+08:00,Fair and warm ,Fair & Warm,FW,20.0,10.0,SW,85.0,55.0,35.0,25.0
2022-05-14,2022-05-14T17:36:00+08:00,2022-05-14T18:02:12+08:00,2022-05-18,2022-05-18T00:00:00+08:00,Fair and warm ,Fair & Warm,FW,20.0,10.0,S,85.0,55.0,35.0,25.0
2022-05-15,2022-05-15T04:44:00+08:00,2022-05-15T05:02:12+08:00,2022-05-16,2022-05-16T00:00:00+08:00,Pre-dawn hours and early morning thundery showers,Thundery Showers,TL,20.0,10.0,SW,95.0,60.0,34.0,23.0
2022-05-15,2022-05-15T04:44:00+08:00,2022-05-15T05:02:12+08:00,2022-05-17,2022-05-17T00:00:00+08:00,Fair and warm ,Fair & Warm,FW,20.0,10.0,SW,85.0,55.0,35.0,25.0
2022-05-15,2022-05-15T04:44:00+08:00,2022-05-15T05:02:12+08:00,2022-05-18,2022-05-18T00:00:00+08:00,Fair and warm ,Fair & Warm,FW,20.0,10.0,S,85.0,55.0,35.0,25.0
2022-05-15,2022-05-15T04:44:00+08:00,2022-05-15T05:02:12+08:00,2022-05-19,2022-05-19T00:00:00+08:00,Afternoon thundery showers,Thundery Showers,TL,15.0,10.0,S,95.0,60.0,34.0,25.0
2022-05-15,2022-05-15T17:08:00+08:00,2022-05-15T17:32:12+08:00,2022-05-16,2022-05-16T00:00:00+08:00,Morning thundery showers,Thundery Showers,TL,20.0,10.0,SE,95.0,60.0,34.0,23.0
2022-05-15,2022-05-15T17:08:00+08:00,2022-05-15T17:32:12+08:00,2022-05-17,2022-05-17T00:00:00+08:00,Fair and warm ,Fair & Warm,FW,20.0,10.0,SE,85.0,55.0,35.0,25.0
2022-05-15,2022-05-15T17:08:00+08:00,2022-05-15T17:32:12+08:00,2022-05-18,2022-05-18T00:00:00+08:00,Fair and warm ,Fair & Warm,FW,20.0,10.0,SE,85.0,55.0,35.0,25.0
2022-05-15,2022-05-15T17:08:00+08:00,2022-05-15T17:32:12+08:00,2022-05-19,2022-05-19T00:00:00+08:00,Afternoon thundery showers,Thundery Showers,TL,15.0,10.0,S,95.0,60.0,34.0,25.0
2022-05-16,2022-05-16T05:00:00+08:00,2022-05-16T05:32:12+08:00,2022-05-17,2022-05-17T00:00:00+08:00,Fair and warm ,Fair & Warm,FW,20.0,10.0,SE,85.0,55.0,35.0,25.0
2022-05-16,2022-05-16T05:00:00+08:00,2022-05-16T05:32:12+08:00,2022-05-18,2022-05-18T00:00:00+08:00,Fair and warm ,Fair & Warm,FW,20.0,10.0,SE,85.0,55.0,35.0,25.0
2022-05-16,2022-05-16T05:00:00+08:00,2022-05-16T05:32:12+08:00,2022-05-19,2022-05-19T00:00:00+08:00,Afternoon thundery showers,Thundery Showers,TL,15.0,10.0,S,95.0,60.0,34.0,25.0
2022-05-16,2022-05-16T05:00:00+08:00,2022-05-16T05:32:12+08:00,2022-05-20,2022-05-20T00:00:00+08:00,Afternoon thundery showers,Thundery Showers,TL,15.0,5.0,SW,95.0,60.0,34.0,25.0
2022-05-17,2022-05-17T17:34:00+08:00,2022-05-17T18:02:12+08:00,2022-05-18,2022-05-18T00:00:00+08:00,Fair and warm.,Fair & Warm,FW,20.0,10.0,SE,85.0,55.0,35.0,25.0
2022-05-17,2022-05-17T17:34:00+08:00,2022-05-17T18:02:12+08:00,2022-05-19,2022-05-19T00:00:00+08:00,Afternoon thundery showers,Thundery Showers,TL,15.0,10.0,S,95.0,60.0,34.0,25.0
2022-05-17,2022-05-17T17:34:00+08:00,2022-05-17T18:02:12+08:00,2022-05-20,2022-05-20T00:00:00+08:00,Late morning and early afternoon thundery showers,Thundery Showers,TL,15.0,5.0,SW,95.0,60.0,34.0,25.0
2022-05-17,2022-05-17T17:34:00+08:00,2022-05-17T18:02:12+08:00,2022-05-21,2022-05-21T00:00:00+08:00,Fair and warm,Fair & Warm,FW,15.0,10.0,SW,85.0,55.0,35.0,25.0
2022-05-18,2022-05-18T05:29:00+08:00,2022-05-18T06:02:11+08:00,2022-05-19,2022-05-19T00:00:00+08:00,Afternoon thundery showers,Thundery Showers,TL,15.0,10.0,S,95.0,65.0,34.0,25.0
2022-05-18,2022-05-18T05:29:00+08:00,2022-05-18T06:02:11+08:00,2022-05-20,2022-05-20T00:00:00+08:00,Late morning and early afternoon thundery showers,Thundery Showers,TL,15.0,5.0,SW,95.0,65.0,34.0,25.0
2022-05-18,2022-05-18T05:29:00+08:00,2022-05-18T06:02:11+08:00,2022-05-21,2022-05-21T00:00:00+08:00,Fair and warm,Fair & Warm,FW,15.0,10.0,SW,85.0,60.0,35.0,25.0
2022-05-18,2022-05-18T05:29:00+08:00,2022-05-18T06:02:11+08:00,2022-05-22,2022-05-22T00:00:00+08:00,Late morning and early afternoon thundery showers,Thundery Showers,TL,20.0,10.0,SW,95.0,65.0,34.0,25.0
